,Collection,Collection_cleaned,Datetime_updated,sales,prediction
379,Cryptokitties,Cryptokittie,2018-12-07 00:00:00,2396.0,
380,Cryptokitties,Cryptokittie,2018-12-08 00:00:00,2310.0,
381,Cryptokitties,Cryptokittie,2018-12-09 00:00:00,1331.0,
382,Cryptokitties,Cryptokittie,2018-12-10 00:00:00,1578.0,
383,Cryptokitties,Cryptokittie,2018-12-11 00:00:00,1417.0,
384,Cryptokitties,Cryptokittie,2018-12-12 00:00:00,1544.0,
385,Cryptokitties,Cryptokittie,2018-12-13 00:00:00,1089.0,
386,Cryptokitties,Cryptokittie,2018-12-14 00:00:00,992.0,
387,Cryptokitties,Cryptokittie,2018-12-15 00:00:00,1392.0,
388,Cryptokitties,Cryptokittie,2018-12-16 00:00:00,1309.0,
389,Cryptokitties,Cryptokittie,2018-12-17 00:00:00,1387.0,
390,Cryptokitties,Cryptokittie,2018-12-18 00:00:00,1122.0,
391,Cryptokitties,Cryptokittie,2018-12-19 00:00:00,1297.0,
392,Cryptokitties,Cryptokittie,2018-12-20 00:00:00,1133.0,
393,Cryptokitties,Cryptokittie,2018-12-21 00:00:00,645.0,
394,Cryptokitties,Cryptokittie,2018-12-22 00:00:00,870.0,
395,Cryptokitties,Cryptokittie,2018-12-23 00:00:00,1098.0,
396,Cryptokitties,Cryptokittie,2018-12-24 00:00:00,1159.0,
397,Cryptokitties,Cryptokittie,2018-12-25 00:00:00,753.0,
398,Cryptokitties,Cryptokittie,2018-12-26 00:00:00,874.0,
399,Cryptokitties,Cryptokittie,2018-12-27 00:00:00,729.0,
400,Cryptokitties,Cryptokittie,2018-12-28 00:00:00,1118.0,
401,Cryptokitties,Cryptokittie,2018-12-29 00:00:00,1092.0,
402,Cryptokitties,Cryptokittie,2018-12-30 00:00:00,642.0,
403,Cryptokitties,Cryptokittie,2018-12-31 00:00:00,853.0,
404,Cryptokitties,Cryptokittie,2019-01-01 00:00:00,618.0,
405,Cryptokitties,Cryptokittie,2019-01-02 00:00:00,1071.0,
406,Cryptokitties,Cryptokittie,2019-01-03 00:00:00,668.0,
407,Cryptokitties,Cryptokittie,2019-01-04 00:00:00,627.0,
408,Cryptokitties,Cryptokittie,2019-01-05 00:00:00,696.0,
409,Cryptokitties,Cryptokittie,2019-01-06 00:00:00,575.0,
410,Cryptokitties,Cryptokittie,2019-01-07 00:00:00,1141.0,
411,Cryptokitties,Cryptokittie,2019-01-08 00:00:00,792.0,
412,Cryptokitties,Cryptokittie,2019-01-09 00:00:00,515.0,
413,Cryptokitties,Cryptokittie,2019-01-10 00:00:00,826.0,
414,Cryptokitties,Cryptokittie,2019-01-11 00:00:00,1683.0,
415,Cryptokitties,Cryptokittie,2019-01-12 00:00:00,1280.0,
416,Cryptokitties,Cryptokittie,2019-01-13 00:00:00,1825.0,
417,Cryptokitties,Cryptokittie,2019-01-14 00:00:00,1487.0,
418,Cryptokitties,Cryptokittie,2019-01-15 00:00:00,1161.0,
419,Cryptokitties,Cryptokittie,2019-01-16 00:00:00,1221.0,
420,Cryptokitties,Cryptokittie,2019-01-17 00:00:00,1225.0,
421,Cryptokitties,Cryptokittie,2019-01-18 00:00:00,1065.0,
422,Cryptokitties,Cryptokittie,2019-01-19 00:00:00,1302.0,
423,Cryptokitties,Cryptokittie,2019-01-20 00:00:00,1994.0,
424,Cryptokitties,Cryptokittie,2019-01-21 00:00:00,1095.0,
425,Cryptokitties,Cryptokittie,2019-01-22 00:00:00,674.0,
426,Cryptokitties,Cryptokittie,2019-01-23 00:00:00,895.0,
427,Cryptokitties,Cryptokittie,2019-01-24 00:00:00,1110.0,
428,Cryptokitties,Cryptokittie,2019-01-25 00:00:00,852.0,
429,Cryptokitties,Cryptokittie,2019-01-26 00:00:00,1162.0,
430,Cryptokitties,Cryptokittie,2019-01-27 00:00:00,1318.0,
431,Cryptokitties,Cryptokittie,2019-01-28 00:00:00,811.0,
432,Cryptokitties,Cryptokittie,2019-01-29 00:00:00,759.0,
433,Cryptokitties,Cryptokittie,2019-01-30 00:00:00,760.0,
434,Cryptokitties,Cryptokittie,2019-01-31 00:00:00,585.0,
435,Cryptokitties,Cryptokittie,2019-02-01 00:00:00,729.0,
436,Cryptokitties,Cryptokittie,2019-02-02 00:00:00,1237.0,
437,Cryptokitties,Cryptokittie,2019-02-03 00:00:00,709.0,
438,Cryptokitties,Cryptokittie,2019-02-04 00:00:00,622.0,
439,Cryptokitties,Cryptokittie,2019-02-05 00:00:00,518.0,
440,Cryptokitties,Cryptokittie,2019-02-06 00:00:00,1041.0,
441,Cryptokitties,Cryptokittie,2019-02-07 00:00:00,546.0,
442,Cryptokitties,Cryptokittie,2019-02-08 00:00:00,499.0,
443,Cryptokitties,Cryptokittie,2019-02-09 00:00:00,1453.0,
444,Cryptokitties,Cryptokittie,2019-02-10 00:00:00,1677.0,
445,Cryptokitties,Cryptokittie,2019-02-11 00:00:00,1276.0,
446,Cryptokitties,Cryptokittie,2019-02-12 00:00:00,960.0,
447,Cryptokitties,Cryptokittie,2019-02-13 00:00:00,1100.0,
448,Cryptokitties,Cryptokittie,2019-02-14 00:00:00,890.0,
449,Cryptokitties,Cryptokittie,2019-02-15 00:00:00,788.0,
450,Cryptokitties,Cryptokittie,2019-02-16 00:00:00,1078.0,
451,Cryptokitties,Cryptokittie,2019-02-17 00:00:00,1149.0,
452,Cryptokitties,Cryptokittie,2019-02-18 00:00:00,849.0,
453,Cryptokitties,Cryptokittie,2019-02-19 00:00:00,774.0,
454,Cryptokitties,Cryptokittie,2019-02-20 00:00:00,914.0,
455,Cryptokitties,Cryptokittie,2019-02-21 00:00:00,1275.0,
456,Cryptokitties,Cryptokittie,2019-02-22 00:00:00,1046.0,
457,Cryptokitties,Cryptokittie,2019-02-23 00:00:00,1370.0,
458,Cryptokitties,Cryptokittie,2019-02-24 00:00:00,893.0,
459,Cryptokitties,Cryptokittie,2019-02-25 00:00:00,706.0,
460,Cryptokitties,Cryptokittie,2019-02-26 00:00:00,775.0,
461,Cryptokitties,Cryptokittie,2019-02-27 00:00:00,619.0,
462,Cryptokitties,Cryptokittie,2019-02-28 00:00:00,589.0,
463,Cryptokitties,Cryptokittie,2019-03-01 00:00:00,1403.0,
464,Cryptokitties,Cryptokittie,2019-03-02 00:00:00,995.0,
465,Cryptokitties,Cryptokittie,2019-03-03 00:00:00,1098.0,
466,Cryptokitties,Cryptokittie,2019-03-04 00:00:00,890.0,
467,Cryptokitties,Cryptokittie,2019-03-05 00:00:00,915.0,
468,Cryptokitties,Cryptokittie,2019-03-06 00:00:00,834.0,
469,Cryptokitties,Cryptokittie,2019-03-07 00:00:00,1060.0,
470,Cryptokitties,Cryptokittie,2019-03-08 00:00:00,953.0,
471,Cryptokitties,Cryptokittie,2019-03-09 00:00:00,1283.0,
472,Cryptokitties,Cryptokittie,2019-03-10 00:00:00,1493.0,
473,Cryptokitties,Cryptokittie,2019-03-11 00:00:00,1585.0,
474,Cryptokitties,Cryptokittie,2019-03-12 00:00:00,929.0,
475,Cryptokitties,Cryptokittie,2019-03-13 00:00:00,1022.0,
476,Cryptokitties,Cryptokittie,2019-03-14 00:00:00,853.0,
477,Cryptokitties,Cryptokittie,2019-03-15 00:00:00,840.0,
478,Cryptokitties,Cryptokittie,2019-03-16 00:00:00,1245.0,
479,Cryptokitties,Cryptokittie,2019-03-17 00:00:00,1030.0,
480,Cryptokitties,Cryptokittie,2019-03-18 00:00:00,899.0,
481,Cryptokitties,Cryptokittie,2019-03-19 00:00:00,1489.0,
482,Cryptokitties,Cryptokittie,2019-03-20 00:00:00,971.0,
483,Cryptokitties,Cryptokittie,2019-03-21 00:00:00,1049.0,
484,Cryptokitties,Cryptokittie,2019-03-22 00:00:00,1079.0,
485,Cryptokitties,Cryptokittie,2019-03-23 00:00:00,957.0,
486,Cryptokitties,Cryptokittie,2019-03-24 00:00:00,1357.0,
487,Cryptokitties,Cryptokittie,2019-03-25 00:00:00,1392.0,
488,Cryptokitties,Cryptokittie,2019-03-26 00:00:00,1254.0,
489,Cryptokitties,Cryptokittie,2019-03-27 00:00:00,1191.0,
490,Cryptokitties,Cryptokittie,2019-03-28 00:00:00,1532.0,
491,Cryptokitties,Cryptokittie,2019-03-29 00:00:00,911.0,
492,Cryptokitties,Cryptokittie,2019-03-30 00:00:00,1248.0,
493,Cryptokitties,Cryptokittie,2019-03-31 00:00:00,1339.0,
494,Cryptokitties,Cryptokittie,2019-04-01 00:00:00,1189.0,
495,Cryptokitties,Cryptokittie,2019-04-02 00:00:00,1019.0,
496,Cryptokitties,Cryptokittie,2019-04-03 00:00:00,629.0,
497,Cryptokitties,Cryptokittie,2019-04-04 00:00:00,658.0,
498,Cryptokitties,Cryptokittie,2019-04-05 00:00:00,1063.0,
499,Cryptokitties,Cryptokittie,2019-04-06 00:00:00,1279.0,
500,Cryptokitties,Cryptokittie,2019-04-07 00:00:00,864.0,
501,Cryptokitties,Cryptokittie,2019-04-08 00:00:00,674.0,
502,Cryptokitties,Cryptokittie,2019-04-09 00:00:00,497.0,
503,Cryptokitties,Cryptokittie,2019-04-10 00:00:00,497.0,
504,Cryptokitties,Cryptokittie,2019-04-11 00:00:00,709.0,
505,Cryptokitties,Cryptokittie,2019-04-12 00:00:00,567.0,
506,Cryptokitties,Cryptokittie,2019-04-13 00:00:00,863.0,
507,Cryptokitties,Cryptokittie,2019-04-14 00:00:00,1163.0,
508,Cryptokitties,Cryptokittie,2019-04-15 00:00:00,1010.0,
509,Cryptokitties,Cryptokittie,2019-04-16 00:00:00,702.0,
510,Cryptokitties,Cryptokittie,2019-04-17 00:00:00,743.0,
511,Cryptokitties,Cryptokittie,2019-04-18 00:00:00,746.0,
512,Cryptokitties,Cryptokittie,2019-04-19 00:00:00,758.0,
513,Cryptokitties,Cryptokittie,2019-04-20 00:00:00,881.0,
514,Cryptokitties,Cryptokittie,2019-04-21 00:00:00,713.0,
515,Cryptokitties,Cryptokittie,2019-04-22 00:00:00,999.0,
516,Cryptokitties,Cryptokittie,2019-04-23 00:00:00,973.0,
517,Cryptokitties,Cryptokittie,2019-04-24 00:00:00,1031.0,
518,Cryptokitties,Cryptokittie,2019-04-25 00:00:00,719.0,
519,Cryptokitties,Cryptokittie,2019-04-26 00:00:00,467.0,
520,Cryptokitties,Cryptokittie,2019-04-27 00:00:00,907.0,
521,Cryptokitties,Cryptokittie,2019-04-28 00:00:00,812.0,
522,Cryptokitties,Cryptokittie,2019-04-29 00:00:00,1131.0,
523,Cryptokitties,Cryptokittie,2019-04-30 00:00:00,726.0,
524,Cryptokitties,Cryptokittie,2019-05-01 00:00:00,986.0,
525,Cryptokitties,Cryptokittie,2019-05-02 00:00:00,917.0,
526,Cryptokitties,Cryptokittie,2019-05-03 00:00:00,620.0,
527,Cryptokitties,Cryptokittie,2019-05-04 00:00:00,1044.0,
528,Cryptokitties,Cryptokittie,2019-05-05 00:00:00,956.0,
529,Cryptokitties,Cryptokittie,2019-05-06 00:00:00,597.0,
530,Cryptokitties,Cryptokittie,2019-05-07 00:00:00,626.0,
531,Cryptokitties,Cryptokittie,2019-05-08 00:00:00,569.0,
532,Cryptokitties,Cryptokittie,2019-05-09 00:00:00,613.0,
533,Cryptokitties,Cryptokittie,2019-05-10 00:00:00,891.0,
534,Cryptokitties,Cryptokittie,2019-05-11 00:00:00,841.0,
535,Cryptokitties,Cryptokittie,2019-05-12 00:00:00,892.0,
536,Cryptokitties,Cryptokittie,2019-05-13 00:00:00,735.0,
537,Cryptokitties,Cryptokittie,2019-05-14 00:00:00,588.0,
538,Cryptokitties,Cryptokittie,2019-05-15 00:00:00,451.0,
539,Cryptokitties,Cryptokittie,2019-05-16 00:00:00,627.0,
540,Cryptokitties,Cryptokittie,2019-05-17 00:00:00,530.0,
541,Cryptokitties,Cryptokittie,2019-05-18 00:00:00,716.0,
542,Cryptokitties,Cryptokittie,2019-05-19 00:00:00,994.0,
543,Cryptokitties,Cryptokittie,2019-05-20 00:00:00,669.0,
544,Cryptokitties,Cryptokittie,2019-05-21 00:00:00,749.0,
545,Cryptokitties,Cryptokittie,2019-05-22 00:00:00,814.0,
546,Cryptokitties,Cryptokittie,2019-05-23 00:00:00,740.0,
547,Cryptokitties,Cryptokittie,2019-05-24 00:00:00,777.0,
548,Cryptokitties,Cryptokittie,2019-05-25 00:00:00,1420.0,
549,Cryptokitties,Cryptokittie,2019-05-26 00:00:00,1695.0,
550,Cryptokitties,Cryptokittie,2019-05-27 00:00:00,1302.0,
551,Cryptokitties,Cryptokittie,2019-05-28 00:00:00,955.0,
552,Cryptokitties,Cryptokittie,2019-05-29 00:00:00,1256.0,
553,Cryptokitties,Cryptokittie,2019-05-30 00:00:00,1714.0,
554,Cryptokitties,Cryptokittie,2019-05-31 00:00:00,1149.0,
555,Cryptokitties,Cryptokittie,2019-06-01 00:00:00,689.0,
556,Cryptokitties,Cryptokittie,2019-06-02 00:00:00,679.0,
557,Cryptokitties,Cryptokittie,2019-06-03 00:00:00,559.0,
558,Cryptokitties,Cryptokittie,2019-06-04 00:00:00,469.0,
559,Cryptokitties,Cryptokittie,2019-06-05 00:00:00,628.0,
560,Cryptokitties,Cryptokittie,2019-06-06 00:00:00,527.0,
561,Cryptokitties,Cryptokittie,2019-06-07 00:00:00,806.0,
562,Cryptokitties,Cryptokittie,2019-06-08 00:00:00,885.0,
563,Cryptokitties,Cryptokittie,2019-06-09 00:00:00,779.0,
564,Cryptokitties,Cryptokittie,2019-06-10 00:00:00,801.0,
565,Cryptokitties,Cryptokittie,2019-06-11 00:00:00,594.0,
566,Cryptokitties,Cryptokittie,2019-06-12 00:00:00,1167.0,
567,Cryptokitties,Cryptokittie,2019-06-13 00:00:00,1559.0,
568,Cryptokitties,Cryptokittie,2019-06-14 00:00:00,508.0,
569,Cryptokitties,Cryptokittie,2019-06-15 00:00:00,1107.0,
570,Cryptokitties,Cryptokittie,2019-06-16 00:00:00,777.0,
571,Cryptokitties,Cryptokittie,2019-06-17 00:00:00,667.0,
572,Cryptokitties,Cryptokittie,2019-06-18 00:00:00,908.0,
573,Cryptokitties,Cryptokittie,2019-06-19 00:00:00,619.0,
574,Cryptokitties,Cryptokittie,2019-06-20 00:00:00,455.0,
575,Cryptokitties,Cryptokittie,2019-06-21 00:00:00,474.0,
576,Cryptokitties,Cryptokittie,2019-06-22 00:00:00,870.0,
577,Cryptokitties,Cryptokittie,2019-06-23 00:00:00,1077.0,
578,Cryptokitties,Cryptokittie,2019-06-24 00:00:00,708.0,
579,Cryptokitties,Cryptokittie,2019-06-25 00:00:00,611.0,
580,Cryptokitties,Cryptokittie,2019-06-26 00:00:00,751.0,
581,Cryptokitties,Cryptokittie,2019-06-27 00:00:00,571.0,
582,Cryptokitties,Cryptokittie,2019-06-28 00:00:00,344.0,
583,Cryptokitties,Cryptokittie,2019-06-29 00:00:00,518.0,
584,Cryptokitties,Cryptokittie,2019-06-30 00:00:00,633.0,
585,Cryptokitties,Cryptokittie,2019-07-01 00:00:00,523.0,
586,Cryptokitties,Cryptokittie,2019-07-02 00:00:00,234.0,
587,Cryptokitties,Cryptokittie,2019-07-03 00:00:00,425.0,
588,Cryptokitties,Cryptokittie,2019-07-04 00:00:00,642.0,
589,Cryptokitties,Cryptokittie,2019-07-05 00:00:00,327.0,
590,Cryptokitties,Cryptokittie,2019-07-06 00:00:00,748.0,
591,Cryptokitties,Cryptokittie,2019-07-07 00:00:00,659.0,
592,Cryptokitties,Cryptokittie,2019-07-08 00:00:00,1101.0,
593,Cryptokitties,Cryptokittie,2019-07-09 00:00:00,1116.0,
594,Cryptokitties,Cryptokittie,2019-07-10 00:00:00,650.0,
595,Cryptokitties,Cryptokittie,2019-07-11 00:00:00,499.0,
596,Cryptokitties,Cryptokittie,2019-07-12 00:00:00,286.0,
597,Cryptokitties,Cryptokittie,2019-07-13 00:00:00,304.0,
598,Cryptokitties,Cryptokittie,2019-07-14 00:00:00,445.0,
599,Cryptokitties,Cryptokittie,2019-07-15 00:00:00,376.0,
600,Cryptokitties,Cryptokittie,2019-07-16 00:00:00,224.0,
601,Cryptokitties,Cryptokittie,2019-07-17 00:00:00,419.0,
602,Cryptokitties,Cryptokittie,2019-07-18 00:00:00,486.0,
603,Cryptokitties,Cryptokittie,2019-07-19 00:00:00,611.0,
604,Cryptokitties,Cryptokittie,2019-07-20 00:00:00,838.0,
605,Cryptokitties,Cryptokittie,2019-07-21 00:00:00,530.0,
606,Cryptokitties,Cryptokittie,2019-07-22 00:00:00,377.0,
607,Cryptokitties,Cryptokittie,2019-07-23 00:00:00,457.0,
608,Cryptokitties,Cryptokittie,2019-07-24 00:00:00,348.0,
609,Cryptokitties,Cryptokittie,2019-07-25 00:00:00,321.0,
610,Cryptokitties,Cryptokittie,2019-07-26 00:00:00,389.0,
611,Cryptokitties,Cryptokittie,2019-07-27 00:00:00,427.0,
612,Cryptokitties,Cryptokittie,2019-07-28 00:00:00,419.0,
613,Cryptokitties,Cryptokittie,2019-07-29 00:00:00,373.0,
614,Cryptokitties,Cryptokittie,2019-07-30 00:00:00,398.0,
615,Cryptokitties,Cryptokittie,2019-07-31 00:00:00,1619.0,
616,Cryptokitties,Cryptokittie,2019-08-01 00:00:00,496.0,
617,Cryptokitties,Cryptokittie,2019-08-02 00:00:00,1557.0,
618,Cryptokitties,Cryptokittie,2019-08-03 00:00:00,1233.0,
619,Cryptokitties,Cryptokittie,2019-08-04 00:00:00,1064.0,
620,Cryptokitties,Cryptokittie,2019-08-05 00:00:00,900.0,
621,Cryptokitties,Cryptokittie,2019-08-06 00:00:00,617.0,
622,Cryptokitties,Cryptokittie,2019-08-07 00:00:00,2776.0,
623,Cryptokitties,Cryptokittie,2019-08-08 00:00:00,462.0,
624,Cryptokitties,Cryptokittie,2019-08-09 00:00:00,424.0,
625,Cryptokitties,Cryptokittie,2019-08-10 00:00:00,524.0,
626,Cryptokitties,Cryptokittie,2019-08-11 00:00:00,535.0,
627,Cryptokitties,Cryptokittie,2019-08-12 00:00:00,816.0,
628,Cryptokitties,Cryptokittie,2019-08-13 00:00:00,876.0,
629,Cryptokitties,Cryptokittie,2019-08-14 00:00:00,1117.0,
630,Cryptokitties,Cryptokittie,2019-08-15 00:00:00,442.0,
631,Cryptokitties,Cryptokittie,2019-08-16 00:00:00,454.0,
632,Cryptokitties,Cryptokittie,2019-08-17 00:00:00,562.0,
633,Cryptokitties,Cryptokittie,2019-08-18 00:00:00,857.0,
634,Cryptokitties,Cryptokittie,2019-08-19 00:00:00,608.0,
635,Cryptokitties,Cryptokittie,2019-08-20 00:00:00,825.0,
636,Cryptokitties,Cryptokittie,2019-08-21 00:00:00,367.0,
637,Cryptokitties,Cryptokittie,2019-08-22 00:00:00,404.0,
638,Cryptokitties,Cryptokittie,2019-08-23 00:00:00,405.0,
639,Cryptokitties,Cryptokittie,2019-08-24 00:00:00,625.0,
640,Cryptokitties,Cryptokittie,2019-08-25 00:00:00,474.0,
641,Cryptokitties,Cryptokittie,2019-08-26 00:00:00,286.0,
642,Cryptokitties,Cryptokittie,2019-08-27 00:00:00,217.0,
643,Cryptokitties,Cryptokittie,2019-08-28 00:00:00,665.0,
644,Cryptokitties,Cryptokittie,2019-08-29 00:00:00,254.0,
645,Cryptokitties,Cryptokittie,2019-08-30 00:00:00,452.0,
646,Cryptokitties,Cryptokittie,2019-08-31 00:00:00,794.0,
647,Cryptokitties,Cryptokittie,2019-09-01 00:00:00,847.0,
648,Cryptokitties,Cryptokittie,2019-09-02 00:00:00,375.0,
649,Cryptokitties,Cryptokittie,2019-09-03 00:00:00,354.0,
650,Cryptokitties,Cryptokittie,2019-09-04 00:00:00,416.0,
651,Cryptokitties,Cryptokittie,2019-09-05 00:00:00,299.0,
652,Cryptokitties,Cryptokittie,2019-09-06 00:00:00,228.0,
653,Cryptokitties,Cryptokittie,2019-09-07 00:00:00,276.0,
654,Cryptokitties,Cryptokittie,2019-09-08 00:00:00,186.0,
655,Cryptokitties,Cryptokittie,2019-09-09 00:00:00,228.0,
656,Cryptokitties,Cryptokittie,2019-09-10 00:00:00,192.0,
657,Cryptokitties,Cryptokittie,2019-09-11 00:00:00,217.0,
658,Cryptokitties,Cryptokittie,2019-09-12 00:00:00,212.0,
659,Cryptokitties,Cryptokittie,2019-09-13 00:00:00,254.0,
660,Cryptokitties,Cryptokittie,2019-09-14 00:00:00,434.0,
661,Cryptokitties,Cryptokittie,2019-09-15 00:00:00,408.0,
662,Cryptokitties,Cryptokittie,2019-09-16 00:00:00,263.0,
663,Cryptokitties,Cryptokittie,2019-09-17 00:00:00,269.0,
664,Cryptokitties,Cryptokittie,2019-09-18 00:00:00,338.0,
665,Cryptokitties,Cryptokittie,2019-09-19 00:00:00,221.0,
666,Cryptokitties,Cryptokittie,2019-09-20 00:00:00,259.0,
667,Cryptokitties,Cryptokittie,2019-09-21 00:00:00,480.0,
668,Cryptokitties,Cryptokittie,2019-09-22 00:00:00,379.0,
669,Cryptokitties,Cryptokittie,2019-09-23 00:00:00,324.0,
670,Cryptokitties,Cryptokittie,2019-09-24 00:00:00,230.0,
671,Cryptokitties,Cryptokittie,2019-09-25 00:00:00,293.0,
672,Cryptokitties,Cryptokittie,2019-09-26 00:00:00,244.0,
673,Cryptokitties,Cryptokittie,2019-09-27 00:00:00,238.0,
674,Cryptokitties,Cryptokittie,2019-09-28 00:00:00,371.0,
675,Cryptokitties,Cryptokittie,2019-09-29 00:00:00,333.0,
676,Cryptokitties,Cryptokittie,2019-09-30 00:00:00,418.0,
677,Cryptokitties,Cryptokittie,2019-10-01 00:00:00,414.0,
678,Cryptokitties,Cryptokittie,2019-10-02 00:00:00,337.0,
679,Cryptokitties,Cryptokittie,2019-10-03 00:00:00,358.0,
680,Cryptokitties,Cryptokittie,2019-10-04 00:00:00,754.0,
681,Cryptokitties,Cryptokittie,2019-10-05 00:00:00,683.0,
682,Cryptokitties,Cryptokittie,2019-10-06 00:00:00,694.0,
683,Cryptokitties,Cryptokittie,2019-10-07 00:00:00,709.0,
684,Cryptokitties,Cryptokittie,2019-10-08 00:00:00,538.0,
685,Cryptokitties,Cryptokittie,2019-10-09 00:00:00,422.0,
686,Cryptokitties,Cryptokittie,2019-10-10 00:00:00,365.0,
687,Cryptokitties,Cryptokittie,2019-10-11 00:00:00,689.0,
688,Cryptokitties,Cryptokittie,2019-10-12 00:00:00,663.0,
689,Cryptokitties,Cryptokittie,2019-10-13 00:00:00,466.0,
690,Cryptokitties,Cryptokittie,2019-10-14 00:00:00,708.0,
691,Cryptokitties,Cryptokittie,2019-10-15 00:00:00,392.0,
692,Cryptokitties,Cryptokittie,2019-10-16 00:00:00,388.0,
693,Cryptokitties,Cryptokittie,2019-10-17 00:00:00,893.0,
694,Cryptokitties,Cryptokittie,2019-10-18 00:00:00,575.0,
695,Cryptokitties,Cryptokittie,2019-10-19 00:00:00,732.0,
696,Cryptokitties,Cryptokittie,2019-10-20 00:00:00,669.0,
697,Cryptokitties,Cryptokittie,2019-10-21 00:00:00,534.0,
698,Cryptokitties,Cryptokittie,2019-10-22 00:00:00,651.0,
699,Cryptokitties,Cryptokittie,2019-10-23 00:00:00,355.0,
700,Cryptokitties,Cryptokittie,2019-10-24 00:00:00,443.0,
701,Cryptokitties,Cryptokittie,2019-10-25 00:00:00,382.0,
702,Cryptokitties,Cryptokittie,2019-10-26 00:00:00,1164.0,
703,Cryptokitties,Cryptokittie,2019-10-27 00:00:00,791.0,
704,Cryptokitties,Cryptokittie,2019-10-28 00:00:00,952.0,
705,Cryptokitties,Cryptokittie,2019-10-29 00:00:00,902.0,
706,Cryptokitties,Cryptokittie,2019-10-30 00:00:00,969.0,
707,Cryptokitties,Cryptokittie,2019-10-31 00:00:00,387.0,
708,Cryptokitties,Cryptokittie,2019-11-01 00:00:00,594.0,
709,Cryptokitties,Cryptokittie,2019-11-02 00:00:00,705.0,
710,Cryptokitties,Cryptokittie,2019-11-03 00:00:00,464.0,
711,Cryptokitties,Cryptokittie,2019-11-04 00:00:00,398.0,
712,Cryptokitties,Cryptokittie,2019-11-05 00:00:00,312.0,
713,Cryptokitties,Cryptokittie,2019-11-06 00:00:00,463.0,
714,Cryptokitties,Cryptokittie,2019-11-07 00:00:00,336.0,
715,Cryptokitties,Cryptokittie,2019-11-08 00:00:00,268.0,
716,Cryptokitties,Cryptokittie,2019-11-09 00:00:00,639.0,
717,Cryptokitties,Cryptokittie,2019-11-10 00:00:00,697.0,
718,Cryptokitties,Cryptokittie,2019-11-11 00:00:00,522.0,
719,Cryptokitties,Cryptokittie,2019-11-12 00:00:00,452.0,
720,Cryptokitties,Cryptokittie,2019-11-13 00:00:00,435.0,
721,Cryptokitties,Cryptokittie,2019-11-14 00:00:00,652.0,
722,Cryptokitties,Cryptokittie,2019-11-15 00:00:00,325.0,
723,Cryptokitties,Cryptokittie,2019-11-16 00:00:00,360.0,
724,Cryptokitties,Cryptokittie,2019-11-17 00:00:00,452.0,
725,Cryptokitties,Cryptokittie,2019-11-18 00:00:00,276.0,
726,Cryptokitties,Cryptokittie,2019-11-19 00:00:00,247.0,
727,Cryptokitties,Cryptokittie,2019-11-20 00:00:00,267.0,
728,Cryptokitties,Cryptokittie,2019-11-21 00:00:00,456.0,
729,Cryptokitties,Cryptokittie,2019-11-22 00:00:00,316.0,
730,Cryptokitties,Cryptokittie,2019-11-23 00:00:00,604.0,
731,Cryptokitties,Cryptokittie,2019-11-24 00:00:00,667.0,
732,Cryptokitties,Cryptokittie,2019-11-25 00:00:00,439.0,
733,Cryptokitties,Cryptokittie,2019-11-26 00:00:00,318.0,
734,Cryptokitties,Cryptokittie,2019-11-27 00:00:00,374.0,
735,Cryptokitties,Cryptokittie,2019-11-28 00:00:00,381.0,
736,Cryptokitties,Cryptokittie,2019-11-29 00:00:00,556.0,
737,Cryptokitties,Cryptokittie,2019-11-30 00:00:00,499.0,
738,Cryptokitties,Cryptokittie,2019-12-01 00:00:00,440.0,
739,Cryptokitties,Cryptokittie,2019-12-02 00:00:00,487.0,
740,Cryptokitties,Cryptokittie,2019-12-03 00:00:00,407.0,
741,Cryptokitties,Cryptokittie,2019-12-04 00:00:00,415.0,
742,Cryptokitties,Cryptokittie,2019-12-05 00:00:00,398.0,
743,Cryptokitties,Cryptokittie,2019-12-06 00:00:00,398.0,
744,Cryptokitties,Cryptokittie,2019-12-07 00:00:00,557.0,
745,Cryptokitties,Cryptokittie,2019-12-08 00:00:00,541.0,
746,Cryptokitties,Cryptokittie,2019-12-09 00:00:00,575.0,
747,Cryptokitties,Cryptokittie,2019-12-10 00:00:00,520.0,
748,Cryptokitties,Cryptokittie,2019-12-11 00:00:00,520.0,
749,Cryptokitties,Cryptokittie,2019-12-12 00:00:00,677.0,
750,Cryptokitties,Cryptokittie,2019-12-13 00:00:00,417.0,
751,Cryptokitties,Cryptokittie,2019-12-14 00:00:00,584.0,
752,Cryptokitties,Cryptokittie,2019-12-15 00:00:00,731.0,
753,Cryptokitties,Cryptokittie,2019-12-16 00:00:00,453.0,
754,Cryptokitties,Cryptokittie,2019-12-17 00:00:00,396.0,
755,Cryptokitties,Cryptokittie,2019-12-18 00:00:00,510.0,
756,Cryptokitties,Cryptokittie,2019-12-19 00:00:00,487.0,
757,Cryptokitties,Cryptokittie,2019-12-20 00:00:00,583.0,
758,Cryptokitties,Cryptokittie,2019-12-21 00:00:00,730.0,
759,Cryptokitties,Cryptokittie,2019-12-22 00:00:00,520.0,
760,Cryptokitties,Cryptokittie,2019-12-23 00:00:00,469.0,
761,Cryptokitties,Cryptokittie,2019-12-24 00:00:00,343.0,
762,Cryptokitties,Cryptokittie,2019-12-25 00:00:00,375.0,
763,Cryptokitties,Cryptokittie,2019-12-26 00:00:00,447.0,
